player_id,player_name,position,position_group,playing_time,team_name,match_outcome,team_id,avg_option_creation_rating,avg_zone_coverage,avg_pass_line_blocking,avg_space_control_rating
795544,Wataru Kamijo,Right Midfield,Midfield,94.65,Sydney Football Club,L,869,0.028234640423317862,0.013945173500147323,0.04693628978642068,0.030440731643284
51644,Rhyan Grant,Right Wing Back,Full Back,94.65,Sydney Football Club,L,869,0.019981778403109038,0.020940094663916654,0.025151406548657856,0.023045750606287253
51000,Jordan Courtney-Perkins,Left Center Back,Central Defender,94.65,Sydney Football Club,L,869,0.02285129249057376,0.04541263509829325,0.024354476564692678,0.03488355583149296
931987,Harrison Devenish-Meares,Goalkeeper,Other,94.65,Sydney Football Club,L,869,0.0034216008183469617,0.00013089005235602096,0.0004908376963350785,0.0003108638743455497
2858,Douglas  Costa de Souza,Center Forward,Center Forward,94.65,Sydney Football Club,L,869,0.021636150674244136,0.009342231055769317,0.03661200909402348,0.0229771200748964
133854,Adrian Segecic,Left Winger,Wide Attacker,94.65,Sydney Football Club,L,869,0.018892766797281677,0.010043417450219283,0.03779547790339157,0.023919447676805428
560894,Alexandar Popovic,Right Center Back,Central Defender,94.65,Sydney Football Club,L,869,0.020660586804563414,0.04579436804747465,0.021902737550219563,0.033848552798847104
51045,Anthony Cáceres,Left Midfield,Midfield,94.65,Sydney Football Club,L,869,0.031219699497459844,0.016944855246556815,0.05156860300839358,0.0342567291274752
51048,Joel Bruce King,Center Back,Central Defender,82.78,Sydney Football Club,L,869,0.011449288207616468,0.0659226904190933,0.010556126527349548,0.03823940847322142
18573,Joe Lolley,Left Wing Back,Full Back,62.23,Sydney Football Club,L,869,0.021004691384607185,0.01381911310693236,0.010463248822777311,0.012141180964854836
133853,Jaiden Kucharski,Right Winger,Wide Attacker,62.23,Sydney Football Club,L,869,0.01682618088512294,0.006820875042878972,0.04586061995197555,0.026340747497427264
560916,Noah Botić,Center Forward,Center Forward,94.65,Western United,W,1803,0.021090221873781696,0.013788641913641915,0.04207061457061457,0.027929628242128243
159946,Matthew Sutton,Goalkeeper,Other,94.65,Western United,W,1803,0.012976946937684041,0.0,0.0,0.0
23883,James Donachie,Right Center Back,Central Defender,94.65,Western United,W,1803,0.020107763845894897,0.01681177566827791,0.008890820902351973,0.012851298285314942
957737,Dylan Leonard,Left Center Back,Central Defender,94.65,Western United,W,1803,0.022001530516473893,0.019120809745809743,0.016996336996336996,0.018058573371073368
23922,Ben Garuccio,Left Back,Full Back,94.65,Western United,W,1803,0.02061222999168037,0.014584119584119584,0.025961792836792837,0.02027295621045621
51675,Angus Thurgate,Left Midfield,Midfield,94.65,Western United,W,1803,0.02828071437913078,0.014984659443339775,0.053455507763643564,0.03422008360349167
26844,Riku Danzaki,Left Winger,Wide Attacker,87.82,Western United,W,1803,0.02054153107246128,0.010798823149909343,0.034060244046228635,0.022429533598068988
51008,Tomoki Imai,Right Back,Full Back,75.93,Western United,W,1803,0.022360191475072146,0.010618709919828129,0.025580341295197522,0.018099525607512826
560917,Rhys Bozinovski,Right Midfield,Midfield,75.93,Western United,W,1803,0.02909625442985657,0.013837068873040096,0.061759798510398034,0.03779843369171906
795527,Matthew Grimaldi,Right Winger,Wide Attacker,75.93,Western United,W,1803,0.022990276405246785,0.01568226767907279,0.050523289720574065,0.03310277869982343
795529,Michael Ruhs,Center Forward,Center Forward,71.22,Western United,W,1803,0.017947298834480097,0.020749965899219628,0.04702183526810392,0.033885900583661775
998256,Kyle Reilly  Shaw,Left Center Back,Central Defender,32.42,Sydney Football Club,L,869,0.021074979048055,0.034243045495491675,0.023342807442611746,0.02879292646905171
25534,Anas Ouahim,Left Winger,Wide Attacker,32.42,Sydney Football Club,L,869,0.023190773296807597,0.013262976423446093,0.06931941726462275,0.04129119684403442
818284,Oliver Lavale,Center Forward,Center Forward,23.43,Western United,W,1803,0.024453651802377987,0.013039347194276775,0.06815671808629555,0.040598032640286164
809670,Jordan Lauton,Right Midfield,Midfield,18.72,Western United,W,1803,0.02509638144712005,0.00978368988077726,0.06828607386859813,0.03903488187468769
810406,Charbel Shamoon,Right Back,Full Back,18.72,Western United,W,1803,0.012433561610221858,0.006743813539930045,0.009685621821544152,0.008214717680737098
818554,Abel Walatee,Left Winger,Wide Attacker,18.72,Western United,W,1803,0.01865197823730389,0.013240472221054744,0.08584270817280526,0.049541590196930003
813317,Tiago Quintal,Attacking Midfield,Midfield,11.86,Sydney Football Club,L,869,0.030164124581109283,0.008011772400261609,0.042717254767614475,0.025364513583938042
51690,Ramy Najjarine,Right Winger,Wide Attacker,6.83,Western United,W,1803,0.021596762365124703,0.009693416036699619,0.01402215114901682,0.01185778359285822
